Key,File,Line,Severity,Type,Rule,Message,Status
AZ_Qr421s5KeDF11f9ID,frontend/src/app/(warehouse)/warehouse/team/page.tsx,52,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr421s5KeDF11f9II,frontend/src/app/(warehouse)/warehouse/team/page.tsx,177,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr421s5KeDF11f9IJ,frontend/src/app/(warehouse)/warehouse/team/page.tsx,189,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr421s5KeDF11f9IK,frontend/src/app/(warehouse)/warehouse/team/page.tsx,193,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IL,frontend/src/app/(warehouse)/warehouse/team/page.tsx,193,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr421s5KeDF11f9IM,frontend/src/app/(warehouse)/warehouse/team/page.tsx,194,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IN,frontend/src/app/(warehouse)/warehouse/team/page.tsx,195,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IO,frontend/src/app/(warehouse)/warehouse/team/page.tsx,196,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IP,frontend/src/app/(warehouse)/warehouse/team/page.tsx,197,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IQ,frontend/src/app/(warehouse)/warehouse/team/page.tsx,198,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4qzs5KeDF11f9CG,frontend/src/components/dashboards/DriverDashboard.tsx,26,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,OPEN
AZ_Qr4q-s5KeDF11f9CT,frontend/src/components/dashboards/FinanceDashboard.tsx,247,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4q-s5KeDF11f9CU,frontend/src/components/dashboards/FinanceDashboard.tsx,288,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4q-s5KeDF11f9CV,frontend/src/components/dashboards/FinanceDashboard.tsx,292,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4q-s5KeDF11f9CW,frontend/src/components/dashboards/FinanceDashboard.tsx,298,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4rKs5KeDF11f9CZ,frontend/src/components/dashboards/WarehouseDashboard.tsx,237,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4rKs5KeDF11f9Cb,frontend/src/components/dashboards/WarehouseDashboard.tsx,273,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4rKs5KeDF11f9Cc,frontend/src/components/dashboards/WarehouseDashboard.tsx,276,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4rKs5KeDF11f9Cd,frontend/src/components/dashboards/WarehouseDashboard.tsx,277,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4rKs5KeDF11f9Ce,frontend/src/components/dashboards/WarehouseDashboard.tsx,282,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4oqs5KeDF11f9BE,frontend/src/components/shared/ContactForm.tsx,57,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr4o-s5KeDF11f9BH,frontend/src/components/shared/GlobeAnimation.tsx,127,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr4o-s5KeDF11f9BI,frontend/src/components/shared/GlobeAnimation.tsx,128,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr4o-s5KeDF11f9BJ,frontend/src/components/shared/GlobeAnimation.tsx,129,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr4o-s5KeDF11f9BK,frontend/src/components/shared/GlobeAnimation.tsx,130,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr4o-s5KeDF11f9BL,frontend/src/components/shared/GlobeAnimation.tsx,133,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 39 to the 15 allowed.,OPEN
AZ_Qr4pHs5KeDF11f9BM,frontend/src/components/shared/JobApplicationModal.tsx,44,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
AZ_Qr4pHs5KeDF11f9BN,frontend/src/components/shared/JobApplicationModal.tsx,175,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4pHs5KeDF11f9BO,frontend/src/components/shared/JobApplicationModal.tsx,197,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4qVs5KeDF11f9Bn,frontend/src/components/shared/PortalHeader.tsx,180,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4n9s5KeDF11f9Az,frontend/src/components/ui/PasswordField.tsx,14,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
AZ_Qr4n9s5KeDF11f9A0,frontend/src/components/ui/PasswordField.tsx,57,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4n9s5KeDF11f9A1,frontend/src/components/ui/PasswordField.tsx,81,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr45_s5KeDF11f9KS,frontend/src/lib/validation.ts,32,MAJOR,CODE_SMELL,typescript:S8786,"Simplify this regular expression to reduce its runtime, as it has super-linear performance due to backtracking.",OPEN
AZ_Qr45_s5KeDF11f9KT,frontend/src/lib/validation.ts,44,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr4g9s5KeDF11f8_a,backend/app/api/admin.py,50,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g9s5KeDF11f8_b,backend/app/api/admin.py,170,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 409 in the ""responses"" parameter.",OPEN
AZ_Qr4g9s5KeDF11f8_c,backend/app/api/admin.py,186,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g9s5KeDF11f8_d,backend/app/api/admin.py,200,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4izs5KeDF11f9AN,backend/app/api/auth.py,54,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Backend auth is not configured"" 3 times.",OPEN
AZ_Qr4izs5KeDF11f9AO,backend/app/api/auth.py,171,CRITICAL,CODE_SMELL,python:S5717,"Change this default value to ""None"" and initialize this parameter inside the function/method.",OPEN
AZ_Qr4hXs5KeDF11f8_e,backend/app/api/containers.py,62,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hXs5KeDF11f8_f,backend/app/api/containers.py,76,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4i8s5KeDF11f9AR,backend/app/api/customers.py,30,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4i8s5KeDF11f9AP,backend/app/api/customers.py,60,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 409 in the ""responses"" parameter.",OPEN
AZ_Qr4i8s5KeDF11f9AQ,backend/app/api/customers.py,69,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 502 in the ""responses"" parameter.",OPEN
AZ_Qr4gXs5KeDF11f8_O,backend/app/api/customs.py,60,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4ghs5KeDF11f8_Q,backend/app/api/dispatch.py,93,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4ghs5KeDF11f8_R,backend/app/api/dispatch.py,96,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4bUs5KeDF11f8-u,backend/app/api/documents.py,32,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4bUs5KeDF11f8-v,backend/app/api/documents.py,99,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iqs5KeDF11f9AL,backend/app/api/driver.py,41,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iqs5KeDF11f9AK,backend/app/api/driver.py,50,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""In Transit"" 3 times.",OPEN
AZ_Qr4iqs5KeDF11f9AM,backend/app/api/driver.py,77,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fxs5KeDF11f8-8,backend/app/api/drivers.py,29,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fxs5KeDF11f8-6,backend/app/api/drivers.py,61,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 409 in the ""responses"" parameter.",OPEN
AZ_Qr4fxs5KeDF11f8-7,backend/app/api/drivers.py,67,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 502 in the ""responses"" parameter.",OPEN
AZ_Qr4gOs5KeDF11f8_I,backend/app/api/finance.py,52,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Invoice not found"" 3 times.",OPEN
AZ_Qr4gOs5KeDF11f8_J,backend/app/api/finance.py,52,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4gOs5KeDF11f8_K,backend/app/api/finance.py,54,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4gOs5KeDF11f8_L,backend/app/api/finance.py,84,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4gOs5KeDF11f8_M,backend/app/api/finance.py,115,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4gOs5KeDF11f8_N,backend/app/api/finance.py,117,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4gFs5KeDF11f8_H,backend/app/api/insurance.py,69,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4gqs5KeDF11f8_S,backend/app/api/inventory.py,71,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4gqs5KeDF11f8_T,backend/app/api/inventory.py,85,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fes5KeDF11f8-1,backend/app/api/invoices.py,77,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4fes5KeDF11f8-2,backend/app/api/invoices.py,93,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fes5KeDF11f8-3,backend/app/api/invoices.py,95,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4fes5KeDF11f8-4,backend/app/api/invoices.py,109,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fUs5KeDF11f8-x,backend/app/api/logistics.py,53,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fUs5KeDF11f8-y,backend/app/api/logistics.py,81,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fUs5KeDF11f8-z,backend/app/api/logistics.py,109,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fUs5KeDF11f8-0,backend/app/api/logistics.py,144,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iPs5KeDF11f8_2,backend/app/api/notifications.py,50,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iPs5KeDF11f8_3,backend/app/api/notifications.py,82,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hzs5KeDF11f8_p,backend/app/api/payments.py,51,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hzs5KeDF11f8_q,backend/app/api/payments.py,86,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hzs5KeDF11f8_r,backend/app/api/payments.py,107,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4hzs5KeDF11f8_s,backend/app/api/payments.py,123,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_v,backend/app/api/quotes.py,162,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Quote not found"" 4 times.",OPEN
AZ_Qr4iFs5KeDF11f8_w,backend/app/api/quotes.py,162,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_x,backend/app/api/quotes.py,177,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_y,backend/app/api/quotes.py,184,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_z,backend/app/api/quotes.py,186,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_0,backend/app/api/quotes.py,200,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iFs5KeDF11f8_1,backend/app/api/quotes.py,216,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4fns5KeDF11f8-5,backend/app/api/reports.py,98,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f8_-,backend/app/api/shipments.py,89,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Shipment not found"" 8 times.",OPEN
AZ_Qr4igs5KeDF11f8__,backend/app/api/shipments.py,89,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AA,backend/app/api/shipments.py,104,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AB,backend/app/api/shipments.py,131,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AC,backend/app/api/shipments.py,166,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AD,backend/app/api/shipments.py,190,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AE,backend/app/api/shipments.py,194,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AF,backend/app/api/shipments.py,196,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AG,backend/app/api/shipments.py,218,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AH,backend/app/api/shipments.py,236,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4igs5KeDF11f9AJ,backend/app/api/shipments.py,257,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iXs5KeDF11f8_4,backend/app/api/support.py,63,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Ticket not found"" 3 times.",OPEN
AZ_Qr4iXs5KeDF11f8_5,backend/app/api/support.py,63,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iXs5KeDF11f8_6,backend/app/api/support.py,65,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4iXs5KeDF11f8_7,backend/app/api/support.py,83,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4iXs5KeDF11f8_8,backend/app/api/support.py,85,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4iXs5KeDF11f8_9,backend/app/api/support.py,104,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g0s5KeDF11f8_U,backend/app/api/tasks.py,68,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Task not found"" 3 times.",OPEN
AZ_Qr4g0s5KeDF11f8_V,backend/app/api/tasks.py,68,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g0s5KeDF11f8_W,backend/app/api/tasks.py,70,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4g0s5KeDF11f8_X,backend/app/api/tasks.py,84,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g0s5KeDF11f8_Y,backend/app/api/tasks.py,101,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4g0s5KeDF11f8_Z,backend/app/api/tasks.py,104,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_h,backend/app/api/tracking.py,45,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_i,backend/app/api/tracking.py,73,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_j,backend/app/api/tracking.py,75,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_k,backend/app/api/tracking.py,93,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_l,backend/app/api/tracking.py,95,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 403 in the ""responses"" parameter.",OPEN
AZ_Qr4hgs5KeDF11f8_m,backend/app/api/tracking.py,108,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8--,backend/app/api/users.py,65,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8-_,backend/app/api/users.py,75,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 502 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_A,backend/app/api/users.py,78,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 503 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8-9,backend/app/api/users.py,107,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""User not found"" 4 times.",OPEN
AZ_Qr4f6s5KeDF11f8_B,backend/app/api/users.py,107,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_C,backend/app/api/users.py,121,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_D,backend/app/api/users.py,124,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_E,backend/app/api/users.py,141,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_F,backend/app/api/users.py,143,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 400 in the ""responses"" parameter.",OPEN
AZ_Qr4f6s5KeDF11f8_G,backend/app/api/users.py,158,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hqs5KeDF11f8_n,backend/app/api/warehouse.py,80,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4hqs5KeDF11f8_o,backend/app/api/warehouse.py,126,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4h8s5KeDF11f8_t,backend/app/api/warehouses.py,52,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4h8s5KeDF11f8_u,backend/app/api/warehouses.py,66,MAJOR,CODE_SMELL,python:S8415,"Document this HTTPException with status code 404 in the ""responses"" parameter.",OPEN
AZ_Qr4jss5KeDF11f9Ab,backend/app/core/database.py,63,MAJOR,CODE_SMELL,python:S5886,"Remove this yield statement or annotate function ""get_db"" with ""typing.AsyncGenerator"" or one of its supertypes.",OPEN
AZ_Qr4j2s5KeDF11f9Ac,backend/app/core/dependencies.py,10,MINOR,CODE_SMELL,python:S7503,Use asynchronous features in this function or remove the `async` keyword.,OPEN
AZ_Qr4jZs5KeDF11f9AW,backend/app/models/logistics.py,20,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""shipments.id"" 4 times.",OPEN
AZ_Qr4jZs5KeDF11f9AV,backend/app/models/logistics.py,35,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""profiles.id"" 3 times.",OPEN
AZ_Qr4jPs5KeDF11f9AU,backend/app/models/support.py,17,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""profiles.id"" 3 times.",OPEN
AZ_Qr4jHs5KeDF11f9AS,backend/app/services/email_service.py,43,MINOR,CODE_SMELL,python:S7503,Use asynchronous features in this function or remove the `async` keyword.,OPEN
AZ_Qr4j_s5KeDF11f9Ad,backend/app/utils/helpers.py,26,MAJOR,CODE_SMELL,python:S8786,"Simplify this regular expression to reduce its runtime, as it has super-linear performance due to backtracking.",OPEN
AZ_Qr42Ls5KeDF11f9Hm,frontend/src/app/(admin)/admin/access/page.tsx,99,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr42Ls5KeDF11f9Hn,frontend/src/app/(admin)/admin/access/page.tsx,102,MAJOR,CODE_SMELL,typescript:S4624,Refactor this code to not use nested template literals.,OPEN
AZ_Qr42Ls5KeDF11f9Ho,frontend/src/app/(admin)/admin/access/page.tsx,102,MAJOR,CODE_SMELL,typescript:S4624,Refactor this code to not use nested template literals.,OPEN
AZ_Qr41ss5KeDF11f9HQ,frontend/src/app/(admin)/admin/analytics/page.tsx,66,MINOR,CODE_SMELL,typescript:S7755,Prefer `.at(…)` over `[….length - index]`.,OPEN
AZ_Qr41is5KeDF11f9HC,frontend/src/app/(admin)/admin/branches/page.tsx,96,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr41is5KeDF11f9HG,frontend/src/app/(admin)/admin/branches/page.tsx,186,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr41is5KeDF11f9HK,frontend/src/app/(admin)/admin/branches/page.tsx,263,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr42As5KeDF11f9Hc,frontend/src/app/(admin)/admin/users/new/page.tsx,62,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr412s5KeDF11f9HT,frontend/src/app/(admin)/admin/users/page.tsx,286,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr412s5KeDF11f9HU,frontend/src/app/(admin)/admin/users/page.tsx,287,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr412s5KeDF11f9HV,frontend/src/app/(admin)/admin/users/page.tsx,299,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4rws5KeDF11f9Cs,frontend/src/app/(customer)/customer/insurance/page.tsx,254,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4uus5KeDF11f9D_,frontend/src/app/(customer)/customer/invoices/page.tsx,50,MAJOR,CODE_SMELL,typescript:S7721,Move function 'downloadInvoice' to the outer scope.,OPEN
